variant,family,model_name,train_kind,threshold,f1,f2,recall,precision,accuracy,balanced_accuracy,roc_auc,pr_auc,mcc,tp,fp,fn,tn,predicted_positive_rate
with_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.03,0.12138084632516703,0.2567121997173811,1.0,0.06461173681090694,0.06461173681090694,0.5,0.5750543598330252,0.08279392502016185,0.0,109,1578,0,0,1.0
with_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.04,0.12138084632516703,0.2567121997173811,1.0,0.06461173681090694,0.06461173681090694,0.5,0.5750543598330252,0.08279392502016185,0.0,109,1578,0,0,1.0
with_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.05,0.12144846796657381,0.25683317624882185,1.0,0.06465005931198102,0.06520450503852994,0.5003168567807351,0.5750543598330252,0.08279392502016185,0.006400751466496426,109,1577,0,1,0.999407231772377
with_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.06,0.12144846796657381,0.25683317624882185,1.0,0.06465005931198102,0.06520450503852994,0.5003168567807351,0.5750543598330252,0.08279392502016185,0.006400751466496426,109,1577,0,1,0.999407231772377
with_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.07,0.12144846796657381,0.25683317624882185,1.0,0.06465005931198102,0.06520450503852994,0.5003168567807351,0.5750543598330252,0.08279392502016185,0.006400751466496426,109,1577,0,1,0.999407231772377
with_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.08,0.12144846796657381,0.25683317624882185,1.0,0.06465005931198102,0.06520450503852994,0.5003168567807351,0.5750543598330252,0.08279392502016185,0.006400751466496426,109,1577,0,1,0.999407231772377
with_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.09,0.12158393753485779,0.25707547169811323,1.0,0.06472684085510688,0.06639004149377593,0.5009505703422054,0.5750543598330252,0.08279392502016185,0.011093008181869195,109,1575,0,3,0.998221695317131
with_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.1,0.12165178571428571,0.25719679093912223,1.0,0.0647653000594177,0.06698280972139893,0.5012674271229405,0.5750543598330252,0.08279392502016185,0.012812907392210521,109,1574,0,4,0.997628927089508
with_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.11,0.1217877094972067,0.25743977326405293,1.0,0.06484235574063058,0.06816834617664493,0.5019011406844106,0.5750543598330252,0.08279392502016185,0.015701875083666984,109,1572,0,6,0.996443390634262
with_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.12,0.12192393736017897,0.2576832151300236,1.0,0.06491959499702203,0.06935388263189093,0.5025348542458808,0.5750543598330252,0.08279392502016185,0.01814175906680867,109,1570,0,8,0.995257854179016
with_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.13,0.122334455667789,0.25841631104789,1.0,0.06515242080095636,0.07291049199762893,0.5044359949302915,0.5750543598330252,0.08279392502016185,0.024042288092827664,109,1564,0,14,0.991701244813278
with_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.14,0.12247191011235956,0.2586616041765543,1.0,0.06523040095751047,0.07409602845287493,0.5050697084917617,0.5750543598330252,0.08279392502016185,0.025717663877394187,109,1562,0,16,0.990515708358032
with_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.15,0.12247191011235956,0.2586616041765543,1.0,0.06523040095751047,0.07409602845287493,0.5050697084917617,0.5750543598330252,0.08279392502016185,0.025717663877394187,109,1562,0,16,0.990515708358032
with_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.16,0.12267867191896455,0.2590304182509506,1.0,0.06534772182254196,0.07587433313574392,0.506020278833967,0.5750543598330252,0.08279392502016185,0.02805036564953177,109,1559,0,19,0.988737403675163
with_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.17,0.12196499153020893,0.25738798856053385,0.9908256880733946,0.06498194945848375,0.07824540604623592,0.5030174067743398,0.5750543598330252,0.08279392502016185,0.012278493680598138,108,1554,1,24,0.9851807943094251
with_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.18,0.12237960339943343,0.25812619502868067,0.9908256880733946,0.06521739130434782,0.08180201541197392,0.5049185474587505,0.5750543598330252,0.08279392502016185,0.018006221870027046,108,1548,1,30,0.981624184943687
with_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.19,0.12265758091993186,0.25862068965517243,0.9908256880733946,0.06537530266343826,0.08417308832246592,0.5061859745816909,0.5750543598330252,0.08279392502016185,0.02133859553208339,108,1544,1,34,0.979253112033195
with_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.2,0.12300683371298406,0.25924147863658187,0.9908256880733946,0.06557377049180328,0.08713692946058091,0.5077702584853665,0.5750543598330252,0.08279392502016185,0.025110503158927152,108,1539,1,39,0.97628927089508
with_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.21,0.1234991423670669,0.26011560693641617,0.9908256880733946,0.06585365853658537,0.0912863070539419,0.5099882559505122,0.5750543598330252,0.08279392502016185,0.029841149866839795,108,1532,1,46,0.972139893301719
with_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.22,0.12162937464142283,0.2560386473429952,0.9724770642201835,0.06487148102815178,0.09247184350918791,0.5020813711468471,0.5750543598330252,0.08279392502016185,0.005866543739365747,106,1528,3,50,0.968583283935981
with_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.23,0.12190914318573894,0.25653436592449175,0.9724770642201835,0.06503067484662577,0.0948429164196799,0.5033487982697876,0.5750543598330252,0.08279392502016185,0.009112855852515504,106,1524,3,54,0.966212211025489
with_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.24,0.12110726643598616,0.2547307132459971,0.963302752293578,0.06461538461538462,0.09662122110254891,0.5000290694294253,0.5750543598330252,0.08279392502016185,7.596450709059116e-05,105,1520,4,58,0.9632483698873741
with_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.25,0.12152777777777778,0.25547445255474455,0.963302752293578,0.06485484867201977,0.1001778304682869,0.5019302101138359,0.5750543598330252,0.08279392502016185,0.004825290340677437,105,1514,4,64,0.9596917605216361
with_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.26,0.12209302325581395,0.2564728871519297,0.963302752293578,0.06517690875232775,0.1049199762892709,0.5044650643597167,0.5750543598330252,0.08279392502016185,0.010584489122580849,105,1506,4,72,0.9549496147006521
with_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.27,0.12280701754385964,0.25773195876288657,0.963302752293578,0.0655840099937539,0.11084765856550088,0.5076336321670678,0.5750543598330252,0.08279392502016185,0.017064087986190784,105,1496,4,82,0.949021932424422
with_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.28,0.12220916568742655,0.2562838836865451,0.9541284403669725,0.06528562460765851,0.11440426793123888,0.5052644736689108,0.5750543598330252,0.08279392502016185,0.011284436764906232,104,1489,5,89,0.944279786603438
with_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.29,0.12189349112426036,0.2553296975706495,0.944954128440367,0.06514864010120178,0.12033195020746888,0.5041627422936943,0.5750543598330252,0.08279392502016185,0.0084344623114171,103,1478,6,100,0.9371665678719621
with_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.3,0.12254610350981558,0.25647410358565736,0.944954128440367,0.06552162849872774,0.12566686425607587,0.5070144533203103,0.5750543598330252,0.08279392502016185,0.013684073004309122,103,1469,6,109,0.9318316538233551
with_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.31,0.12132132132132133,0.2535140562248996,0.926605504587156,0.06491002570694088,0.13278008298755187,0.5022761363239963,0.5750543598330252,0.08279392502016185,0.004181716336946517,101,1455,8,123,0.9223473621813871
with_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.32,0.12257281553398058,0.25569620253164554,0.926605504587156,0.06562703053931124,0.14285714285714285,0.5076627015964931,0.5750543598330252,0.08279392502016185,0.01331767737931483,101,1438,8,140,0.9122703023117961
with_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.33,0.12232415902140673,0.254841997961264,0.9174311926605505,0.0655307994757536,0.14937759336099585,0.5068778270020117,0.5750543598330252,0.08279392502016185,0.011509535241968728,100,1426,9,152,0.9045643153526971
with_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.34,0.12192118226600986,0.2537160430548437,0.908256880733945,0.06534653465346535,0.15471250740960285,0.5054592388460599,0.5750543598330252,0.08279392502016185,0.008870708326456651,99,1416,10,162,0.8980438648488441
with_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.35,0.12313432835820895,0.2558139534883721,0.908256880733945,0.06604402935290193,0.16419679905157084,0.5105289473378216,0.5750543598330252,0.08279392502016185,0.016451365701642497,99,1400,10,178,0.8885595732068761
with_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.36,0.12389380530973451,0.2566788894709272,0.8990825688073395,0.06653088934147998,0.17842323651452283,0.5138632108928967,0.5750543598330252,0.08279392502016185,0.0204810545331188,98,1375,11,203,0.8731475992886781
with_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.37,0.12612612612612611,0.26049973418394473,0.8990825688073395,0.06782006920415225,0.1950207468879668,0.5227352007534797,0.5750543598330252,0.08279392502016185,0.03188995680160218,98,1347,11,231,0.8565500889152341
with_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.38,0.1279373368146214,0.26358257127487894,0.8990825688073395,0.06886858749121574,0.2080616478956728,0.529706049929652,0.5750543598330252,0.08279392502016185,0.04020103526518925,98,1325,11,253,0.8435091879075282
with_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.39,0.12817089452603472,0.26301369863013696,0.8807339449541285,0.06911447084233262,0.22584469472436278,0.5306711549865699,0.5750543598330252,0.08279392502016185,0.039542818350885384,96,1293,13,285,0.8233550681683461
with_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.4,0.1300479123887748,0.2656599552572707,0.8715596330275229,0.07026627218934911,0.24659158269116777,0.537490843129731,0.5750543598330252,0.08279392502016185,0.046207364868228795,95,1257,14,321,0.8014226437462952
with_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.41,0.13165266106442577,0.2678062678062678,0.8623853211009175,0.0712661106899166,0.26496739774748074,0.5430431041499517,0.5750543598330252,0.08279392502016185,0.05124529775208296,94,1225,15,353,0.7818612922347362
with_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.42,0.1345875542691751,0.27208894090111174,0.8532110091743119,0.07305577376276512,0.29104919976289273,0.5527145033197288,0.5750543598330252,0.08279392502016185,0.0602299483301306,93,1180,16,398,0.7545939537640782
with_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.43,0.13561847988077497,0.2726183343319353,0.8348623853211009,0.07380373073803731,0.3123888559573207,0.5555807490610574,0.5750543598330252,0.08279392502016185,0.06161857844291637,91,1142,18,436,0.7308832246591582
with_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.44,0.13871951219512196,0.27760829774252593,0.8348623853211009,0.07564422277639235,0.33017190278601066,0.5650864524831106,0.5750543598330252,0.08279392502016185,0.07075088076434036,91,1112,18,466,0.7131001778304683
with_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.45,0.13700787401574804,0.27238572323105825,0.7981651376146789,0.07493540051679587,0.3503260225251926,0.5587783862978337,0.5750543598330252,0.08279392502016185,0.06238862596264071,87,1074,22,504,0.6882039122703023
with_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.46,0.1385979049153908,0.274234693877551,0.7889908256880734,0.07597173144876325,0.3663307646710136,0.563063220195114,0.5750543598330252,0.08279392502016185,0.06599380701449008,86,1046,23,532,0.6710136336692353
with_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.47,0.13564929693961952,0.2669270833333333,0.7522935779816514,0.07454545454545454,0.3805572021339656,0.553586586202486,0.5750543598330252,0.08279392502016185,0.05531430264399305,82,1018,27,560,0.6520450503852994
with_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.48,0.13846153846153847,0.27054108216432865,0.7431192660550459,0.0763430725730443,0.4024896265560166,0.5610399879071173,0.5750543598330252,0.08279392502016185,0.062124988939620616,81,980,28,598,0.6289270895080024
with_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.49,0.13793103448275862,0.2674897119341564,0.7155963302752294,0.07632093933463796,0.4220509780675756,0.558685364123673,0.5750543598330252,0.08279392502016185,0.059045972116723036,78,944,31,634,0.6058091286307054
with_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.5,0.1366120218579235,0.2631578947368421,0.6880733944954128,0.07583417593528817,0.43805572021339656,0.554429599655818,0.5750543598330252,0.08279392502016185,0.05433829746719472,75,914,34,664,0.5862477771191464
with_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.51,0.13851992409867173,0.26430123099203473,0.6697247706422018,0.07724867724867725,0.46176644931831656,0.558563272520087,0.5750543598330252,0.08279392502016185,0.058010181505379885,73,872,36,706,0.5601659751037344
with_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.52,0.14087301587301587,0.26591760299625467,0.6513761467889908,0.07897664071190211,0.4866627148784825,0.5633306589458262,0.5750543598330252,0.08279392502016185,0.06241195637798171,71,828,38,750,0.5328986366330765
with_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.53,0.14507772020725387,0.2708978328173375,0.6422018348623854,0.08177570093457943,0.5109662122110255,0.572051487773398,0.5750543598330252,0.08279392502016185,0.0708601884066133,70,786,39,792,0.5074096028452875
with_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.54,0.14316702819956617,0.2642113690952762,0.6055045871559633,0.08118081180811808,0.5317131001778305,0.5660602783688562,0.5750543598330252,0.08279392502016185,0.06500341218090486,66,747,43,831,0.4819205690574985
with_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.55,0.13990825688073394,0.2543786488740617,0.5596330275229358,0.0799475753604194,0.5554238292827505,0.5573830536854223,0.5750543598330252,0.08279392502016185,0.05668682660262645,61,702,48,876,0.45228215767634855
with_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.56,0.13953488372093023,0.2491258741258741,0.5229357798165137,0.08050847457627118,0.5832839359810315,0.5551941256497017,0.5750543598330252,0.08279392502016185,0.05498973505751126,57,651,52,927,0.4196799051570836
with_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.57,0.14507772020725387,0.25477707006369427,0.5137614678899083,0.08446455505279035,0.6087729697688203,0.5645486680387437,0.5750543598330252,0.08279392502016185,0.06497963785169501,56,607,53,971,0.3930053349140486
with_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.58,0.14504881450488144,0.24904214559386972,0.47706422018348627,0.08552631578947369,0.6366330764671013,0.5623597400030232,0.5750543598330252,0.08279392502016185,0.0638614136441506,52,556,57,1022,0.36040308239478364
with_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.59,0.1377245508982036,0.23115577889447236,0.42201834862385323,0.08228980322003578,0.6585655008891523,0.5484616457948164,0.5750543598330252,0.08279392502016185,0.050621434661449166,46,513,63,1065,0.33135743924125666
with_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.6,0.13398692810457516,0.21831735889243875,0.3761467889908257,0.08151093439363817,0.6858328393598103,0.5416855617957931,0.5750543598330252,0.08279392502016185,0.04480459533248719,41,462,68,1116,0.2981624184943687
with_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.61,0.13059701492537312,0.20278099652375434,0.3211009174311927,0.08196721311475409,0.7237700059276823,0.5363426006674341,0.5750543598330252,0.08279392502016185,0.04109732322638053,35,392,74,1186,0.25311203319502074
with_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.62,0.11594202898550725,0.1728395061728395,0.25688073394495414,0.0748663101604278,0.7468879668049793,0.5188079208381298,0.5750543598330252,0.08279392502016185,0.02226226602647658,28,346,81,1232,0.22169531713100177
with_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.63,0.11286681715575621,0.16233766233766234,0.22935779816513763,0.0748502994011976,0.7670420865441613,0.5167701538354206,0.5750543598330252,0.08279392502016185,0.0206924378205874,25,309,84,1269,0.1979845880260818
with_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.64,0.10810810810810811,0.14986376021798364,0.2018348623853211,0.0738255033557047,0.7848251333728512,0.5134649597097708,0.5750543598330252,0.08279392502016185,0.017359713259530007,22,276,87,1302,0.17664493183165383
with_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.65,0.11413043478260869,0.1510791366906475,0.1926605504587156,0.08108108108108109,0.8067575577949022,0.5209183614144022,0.5750543598330252,0.08279392502016185,0.028530568172337678,21,238,88,1340,0.15352697095435686
